category,score
interop-2023-events,498
interop-2023-property,874
interop-2023-url,997
interop-2024-accessibility,898
interop-2024-dir,943
interop-2024-dsd,984
interop-2024-font-size-adjust,960
interop-2024-indexeddb,962
interop-2024-layout,926
interop-2024-nesting,763
interop-2024-popover,981
interop-2024-relative-color,115
interop-2024-scrollbar,482
interop-2024-starting-style-transition-behavior,1000
interop-2024-text-wrap,1000
interop-2024-video-rvfc,562
interop-2024-websockets,1000
